date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-01-15,Rice - Retail,KG,cereals and tubers,2520.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-02-15,Rice - Retail,KG,cereals and tubers,2515.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-03-15,Rice - Retail,KG,cereals and tubers,2510.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-04-15,Rice - Retail,KG,cereals and tubers,2510.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-05-15,Rice - Retail,KG,cereals and tubers,2510.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-06-15,Rice - Retail,KG,cereals and tubers,2510.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-07-15,Rice - Retail,KG,cereals and tubers,2517.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-08-15,Rice - Retail,KG,cereals and tubers,2544.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-09-15,Rice - Retail,KG,cereals and tubers,2568.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-10-15,Rice - Retail,KG,cereals and tubers,2575.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-11-15,Rice - Retail,KG,cereals and tubers,2581.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2016-12-15,Rice - Retail,KG,cereals and tubers,2605.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-01-15,Rice - Retail,KG,cereals and tubers,2834.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-02-15,Rice - Retail,KG,cereals and tubers,2615.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-03-15,Rice - Retail,KG,cereals and tubers,2623.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-04-15,Rice - Retail,KG,cereals and tubers,2694.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-05-15,Rice - Retail,KG,cereals and tubers,2641.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-06-15,Rice - Retail,KG,cereals and tubers,2645.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-07-15,Rice - Retail,KG,cereals and tubers,2678.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-08-15,Rice - Retail,KG,cereals and tubers,2648.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-09-15,Rice - Retail,KG,cereals and tubers,2649.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-10-15,Rice - Retail,KG,cereals and tubers,2660.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-11-15,Rice - Retail,KG,cereals and tubers,2660.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2017-12-15,Rice - Retail,KG,cereals and tubers,2660.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-01-15,Rice - Retail,KG,cereals and tubers,2660.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-02-15,Rice - Retail,KG,cereals and tubers,2705.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-03-15,Rice - Retail,KG,cereals and tubers,2705.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-04-15,Rice - Retail,KG,cereals and tubers,2727.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-05-15,Rice - Retail,KG,cereals and tubers,2850.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-06-15,Rice - Retail,KG,cereals and tubers,2852.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-07-15,Rice - Retail,KG,cereals and tubers,2780.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-08-15,Rice - Retail,KG,cereals and tubers,2777.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-09-15,Rice - Retail,KG,cereals and tubers,2805.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-10-15,Rice - Retail,KG,cereals and tubers,2805.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-11-15,Rice - Retail,KG,cereals and tubers,3026.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2018-12-15,Rice - Retail,KG,cereals and tubers,3265.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-01-15,Rice - Retail,KG,cereals and tubers,3323.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-02-15,Rice - Retail,KG,cereals and tubers,3440.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-03-15,Rice - Retail,KG,cereals and tubers,3470.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-04-15,Rice - Retail,KG,cereals and tubers,3470.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-05-15,Rice - Retail,KG,cereals and tubers,3502.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-07-15,Rice - Retail,KG,cereals and tubers,3509.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-08-15,Rice - Retail,KG,cereals and tubers,3540.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-09-15,Rice - Retail,KG,cereals and tubers,3540.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-10-15,Rice - Retail,KG,cereals and tubers,3533.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-11-15,Rice - Retail,KG,cereals and tubers,3724.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2019-12-15,Rice - Retail,KG,cereals and tubers,3800.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2020-01-15,Rice - Retail,KG,cereals and tubers,3789.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2020-02-15,Rice - Retail,KG,cereals and tubers,3734.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,52,15,5,1,2610_52_15_5,
2007-01-15,Wheat flour - Retail,KG,cereals and tubers,399.93,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-02-15,Wheat flour - Retail,KG,cereals and tubers,399.93,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-03-15,Wheat flour - Retail,KG,cereals and tubers,399.93,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-04-15,Wheat flour - Retail,KG,cereals and tubers,397.93,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-05-15,Wheat flour - Retail,KG,cereals and tubers,401.91,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-06-15,Wheat flour - Retail,KG,cereals and tubers,405.93,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-07-15,Wheat flour - Retail,KG,cereals and tubers,443.28,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-08-15,Wheat flour - Retail,KG,cereals and tubers,509.77,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-09-15,Wheat flour - Retail,KG,cereals and tubers,571.45,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-10-15,Wheat flour - Retail,KG,cereals and tubers,596.02,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-11-15,Wheat flour - Retail,KG,cereals and tubers,618.67,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2007-12-15,Wheat flour - Retail,KG,cereals and tubers,652.08,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-01-15,Wheat flour - Retail,KG,cereals and tubers,596.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-02-15,Wheat flour - Retail,KG,cereals and tubers,637.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-03-15,Wheat flour - Retail,KG,cereals and tubers,725.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-04-15,Wheat flour - Retail,KG,cereals and tubers,843.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-05-15,Wheat flour - Retail,KG,cereals and tubers,876.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-06-15,Wheat flour - Retail,KG,cereals and tubers,855.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-07-15,Wheat flour - Retail,KG,cereals and tubers,840.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-08-15,Wheat flour - Retail,KG,cereals and tubers,842.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-09-15,Wheat flour - Retail,KG,cereals and tubers,828.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-10-15,Wheat flour - Retail,KG,cereals and tubers,805.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-11-15,Wheat flour - Retail,KG,cereals and tubers,770.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2008-12-15,Wheat flour - Retail,KG,cereals and tubers,768.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-01-15,Wheat flour - Retail,KG,cereals and tubers,754.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-02-15,Wheat flour - Retail,KG,cereals and tubers,760.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-03-15,Wheat flour - Retail,KG,cereals and tubers,768.36,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-04-15,Wheat flour - Retail,KG,cereals and tubers,764.52,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-05-15,Wheat flour - Retail,KG,cereals and tubers,756.87,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-06-15,Wheat flour - Retail,KG,cereals and tubers,725.08,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-07-15,Wheat flour - Retail,KG,cereals and tubers,720.73,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-08-15,Wheat flour - Retail,KG,cereals and tubers,725.78,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-09-15,Wheat flour - Retail,KG,cereals and tubers,717.07,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-10-15,Wheat flour - Retail,KG,cereals and tubers,701.29,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-11-15,Wheat flour - Retail,KG,cereals and tubers,669.03,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2009-12-15,Wheat flour - Retail,KG,cereals and tubers,658.33,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-01-15,Wheat flour - Retail,KG,cereals and tubers,665.57,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-02-15,Wheat flour - Retail,KG,cereals and tubers,656.25,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-03-15,Wheat flour - Retail,KG,cereals and tubers,601.13,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-04-15,Wheat flour - Retail,KG,cereals and tubers,557.25,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-05-15,Wheat flour - Retail,KG,cereals and tubers,537.19,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-06-15,Wheat flour - Retail,KG,cereals and tubers,551.15,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-07-15,Wheat flour - Retail,KG,cereals and tubers,526.35,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-08-15,Wheat flour - Retail,KG,cereals and tubers,676.89,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-09-15,Wheat flour - Retail,KG,cereals and tubers,712.08,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-10-15,Wheat flour - Retail,KG,cereals and tubers,722.05,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-11-15,Wheat flour - Retail,KG,cereals and tubers,722.05,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2010-12-15,Wheat flour - Retail,KG,cereals and tubers,732.16,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-01-15,Wheat flour - Retail,KG,cereals and tubers,742.41,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-02-15,Wheat flour - Retail,KG,cereals and tubers,747.61,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-03-15,Wheat flour - Retail,KG,cereals and tubers,752.84,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-04-15,Wheat flour - Retail,KG,cereals and tubers,722.73,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-05-15,Wheat flour - Retail,KG,cereals and tubers,717.67,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-06-15,Wheat flour - Retail,KG,cereals and tubers,724.85,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-07-15,Wheat flour - Retail,KG,cereals and tubers,724.85,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-08-15,Wheat flour - Retail,KG,cereals and tubers,724.85,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-09-15,Wheat flour - Retail,KG,cereals and tubers,722.67,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-10-15,Wheat flour - Retail,KG,cereals and tubers,712.55,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-11-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2011-12-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-01-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-02-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-03-15,Wheat flour - Retail,KG,cereals and tubers,705.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-04-15,Wheat flour - Retail,KG,cereals and tubers,686.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-05-15,Wheat flour - Retail,KG,cereals and tubers,690.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-06-15,Wheat flour - Retail,KG,cereals and tubers,680.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-07-15,Wheat flour - Retail,KG,cereals and tubers,695.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-08-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-09-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-10-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-11-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2012-12-15,Wheat flour - Retail,KG,cereals and tubers,700.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-01-15,Wheat flour - Retail,KG,cereals and tubers,720.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-02-15,Wheat flour - Retail,KG,cereals and tubers,720.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-03-15,Wheat flour - Retail,KG,cereals and tubers,710.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-04-15,Wheat flour - Retail,KG,cereals and tubers,716.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-05-15,Wheat flour - Retail,KG,cereals and tubers,716.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-06-15,Wheat flour - Retail,KG,cereals and tubers,725.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-07-15,Wheat flour - Retail,KG,cereals and tubers,725.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-08-15,Wheat flour - Retail,KG,cereals and tubers,725.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-09-15,Wheat flour - Retail,KG,cereals and tubers,735.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-10-15,Wheat flour - Retail,KG,cereals and tubers,735.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-11-15,Wheat flour - Retail,KG,cereals and tubers,745.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2013-12-15,Wheat flour - Retail,KG,cereals and tubers,760.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-01-15,Wheat flour - Retail,KG,cereals and tubers,770.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-02-15,Wheat flour - Retail,KG,cereals and tubers,770.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-03-15,Wheat flour - Retail,KG,cereals and tubers,770.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-04-15,Wheat flour - Retail,KG,cereals and tubers,800.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-05-15,Wheat flour - Retail,KG,cereals and tubers,885.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-06-15,Wheat flour - Retail,KG,cereals and tubers,910.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-07-15,Wheat flour - Retail,KG,cereals and tubers,1000.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-08-15,Wheat flour - Retail,KG,cereals and tubers,1010.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-09-15,Wheat flour - Retail,KG,cereals and tubers,1010.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-10-15,Wheat flour - Retail,KG,cereals and tubers,1010.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-11-15,Wheat flour - Retail,KG,cereals and tubers,1005.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2014-12-15,Wheat flour - Retail,KG,cereals and tubers,1017.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-01-15,Wheat flour - Retail,KG,cereals and tubers,1017.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-02-15,Wheat flour - Retail,KG,cereals and tubers,1017.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-03-15,Wheat flour - Retail,KG,cereals and tubers,1078.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-04-15,Wheat flour - Retail,KG,cereals and tubers,1078.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-05-15,Wheat flour - Retail,KG,cereals and tubers,1097.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-06-15,Wheat flour - Retail,KG,cereals and tubers,1097.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-07-15,Wheat flour - Retail,KG,cereals and tubers,1097.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-08-15,Wheat flour - Retail,KG,cereals and tubers,1118.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-09-15,Wheat flour - Retail,KG,cereals and tubers,1132.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-10-15,Wheat flour - Retail,KG,cereals and tubers,1132.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-11-15,Wheat flour - Retail,KG,cereals and tubers,1132.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2015-12-15,Wheat flour - Retail,KG,cereals and tubers,1132.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2016-01-15,Wheat flour - Retail,KG,cereals and tubers,1132.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2016-02-15,Wheat flour - Retail,KG,cereals and tubers,1132.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
2016-03-15,Wheat flour - Retail,KG,cereals and tubers,1126.0,MNT,Mongolia,Ulaanbaatar,2095,Ulaanbaatar,2610,58,15,5,1,2610_58_15_5,
